sep=,
Subject,Task,ST,STlanguage,TTlanguage,MicroUnitId,LinearRep,Pause,PauseType,Start,End,DurationM,DurationT,FixCountS,FixDurationS,MeanDurationS,FixCountT,FixDurationT,MeanDurationT,FixCountST,FixDurationST,MeanDurationST,FixCountSPause,FixDurationSPause,MeanDurationSPause,FixCountTPause,FixDurationTPause,MeanDurationTPause,FixCountSTPause,FixDurationSTPause,MeanDurationSTPause,Visits,VisitsPause,Saccade,SacaddeAngle,SaccadeSum,SaccadeMean,SaccadePause,SaccadeAnglePause,SaccadeSumPause,SaccadeMeanPause,ins,del
P10_T2,translating,Osbrasileiros,pt,zh,88,[Back]位,2871,null,181008,187543,6535,0,0,0,0.0,9,1350,150.0,9,1350,150.0,0,0,0.0,9,1350,150.0,9,1350,150.0,0,null,798.3890029302759+883.801448290282+730.6551854329099+740.8542366754745,null,3153.6998733289424,20.478570606032093,null,null,null,null,1,1
P10_T2,translating,Osbrasileiros,pt,zh,89,,2574,null,187544,187916,372,0,0,0,0.0,1,367,367.0,1,367,367.0,0,0,0.0,1,367,367.0,1,367,367.0,0,null,679.8014415989422,null,679.8014415989422,4.38581575225124,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,90,,2574,null,187917,188104,187,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,91,,2574,null,188105,188244,139,0,0,0,0.0,1,150,150.0,1,150,150.0,0,0,0.0,1,150,150.0,1,150,150.0,0,null,570.6881810586233,null,570.6881810586233,3.658257570888611,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,92,,2574,null,188245,188494,249,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,93,,2574,null,188495,188649,154,0,0,0,0.0,1,150,150.0,1,150,150.0,0,0,0.0,1,150,150.0,1,150,150.0,0,null,546.8354414263947,null,546.8354414263947,3.4830282893400937,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,94,,2574,null,188650,188728,78,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,95,,2574,null,188729,188961,232,0,0,0,0.0,1,233,233.0,1,233,233.0,0,0,0.0,1,233,233.0,1,233,233.0,0,null,572.0568153601529,null,572.0568153601529,3.6206127554440055,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,96,,2574,null,188962,188993,31,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,97,,2574,null,188994,189258,264,0,0,0,0.0,1,267,267.0,1,267,267.0,0,0,0.0,1,267,267.0,1,267,267.0,0,null,615.9098960075248,null,615.9098960075248,3.873647144701414,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,98,,2574,null,189259,189290,31,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,99,,2574,null,189291,189492,201,0,0,0,0.0,1,200,200.0,1,200,200.0,0,0,0.0,1,200,200.0,1,200,200.0,0,null,618.0177990964338,null,618.0177990964338,3.862611244352711,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,100,,2574,null,189493,193798,4305,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,101,,2574,null,193799,194218,419,0,0,0,0.0,1,416,416.0,1,416,416.0,0,0,0.0,1,416,416.0,1,416,416.0,0,null,608.1529412902646,null,608.1529412902646,3.777347461430215,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,102,,2574,null,194219,194375,156,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,103,,2574,null,194376,194796,420,0,0,0,0.0,1,433,433.0,1,433,433.0,0,0,0.0,1,433,433.0,1,433,433.0,0,null,624.8111714750305,null,624.8111714750305,3.8568590831792005,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,104,,2574,null,194797,194797,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,105,,2574,null,194798,194905,107,0,0,0,0.0,1,100,100.0,1,100,100.0,0,0,0.0,1,100,100.0,1,100,100.0,0,null,633.0347541802108,null,633.0347541802108,3.8836487986516,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,106,,2574,null,194906,194906,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,107,,2574,null,194907,199678,4771,0,0,0,0.0,1,4780,4780.0,1,4780,4780.0,0,0,0.0,1,4780,4780.0,1,4780,4780.0,0,null,632.3116320296504,null,632.3116320296504,3.8555587318881117,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,108,,2574,null,199679,199883,204,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,109,最大型,2574,null,199884,202800,2916,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,110,其,16302,null,202801,202924,123,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,111,,2917,null,202925,203565,640,0,0,0,0.0,1,1515,1515.0,1,1515,1515.0,0,0,0.0,1,1515,1515.0,1,1515,1515.0,0,null,549.4306143636337,null,549.4306143636337,3.3298825112947497,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,112,[Back][Back][Back][Back]最优型领导者,2917,null,203566,225218,21652,0,24,9101,379.2083333333333,25,4670,186.8,49,13771,281.0408163265306,24,9101,379.2083333333333,25,4670,186.8,49,13771,281.0408163265306,8,null,944.5956807015369+978.1845429161104+905.6516990543329+1065.1596124525188+890.7625946345075+902.3818482216938+1101.637417665177+1209.1823683795592+997.665775698455+763.1153254915013+847.911551991126+825.9691277523634+720.5060721465156+630.2959622272699+903.4157403986273+1144.1206230114026+1179.06954841519+919.3791383319506+570.6005608129035+642.7635646176594+643.4733871730828+643.4733871730828+632.2104080130285+618.7382322113286,null,20680.264169490925,109.41938714016362,null,null,null,null,1,4
P10_T2,translating,Osbrasileiros,pt,zh,113,[Left][Left][Left][Left][Right][Back][Back]优秀,20810,null,225219,232471,7252,0,0,0,0.0,6,4863,810.5,6,4863,810.5,0,0,0.0,6,4863,810.5,6,4863,810.5,0,null,623.746743478473+605.9438917919712+621.6309194369276,null,1851.3215547073717,9.642299764100894,null,null,null,null,1,2
P10_T2,translating,Osbrasileiros,pt,zh,114,,5928,null,232472,232831,359,0,0,0,0.0,1,733,733.0,1,733,733.0,0,0,0.0,1,733,733.0,1,733,733.0,0,null,577.5205624044913,null,577.5205624044913,2.992334520230525,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,115,[Right][Right][Right]之一，其公司,5928,null,232832,243563,10731,0,0,0,0.0,4,17704,4426.0,4,17704,4426.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,414.30664971733194+331.074009852782,null,745.380659570114,3.8224649208723793,null,null,null,null,4,0
P10_T2,translating,Osbrasileiros,pt,zh,116,[Back][Back][Back]P,4430,null,243564,250459,6895,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,3
P10_T2,translating,Osbrasileiros,pt,zh,117,atrobras,3057,null,250460,251192,732,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,118,[Left][Left][Left][Left][Left][Left][Left][Back]e[Right][Right][Right][Right][Right][Right][Right]也被评为世界[Back][Back][Back][Back][Back]被评为,3464,null,251193,266291,15098,0,3,284,94.66666666666667,19,2140,112.63157894736842,22,2424,110.18181818181819,1,184,184.0,1,0,0.0,2,184,8.363636363636363,2,null,246.07722365143832+115.67627241573788+146.68674105044394+185.26197667087544+197.6486782146544+148.27339613025663+109.37092849564732+109.04127658827184+43.104524124504614+63.702433234531945+472.34415419268186,null,1837.1876047690444,8.91838643091769,null,null,null,null,5,6
P10_T2,translating,Osbrasileiros,pt,zh,119,,2949,null,266292,266292,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,120,,2949,null,266293,266587,294,0,1,299,299.0,0,0,0.0,1,299,299.0,1,299,299.0,0,0,0.0,1,299,299.0,0,null,791.6242795670179,null,791.6242795670179,3.8242718819662698,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,121,,2949,null,266588,266604,16,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,122,,2949,null,266605,266837,232,0,0,0,0.0,1,233,233.0,1,233,233.0,0,0,0.0,1,233,233.0,1,233,233.0,0,null,675.9030995638354,null,675.9030995638354,3.2495341325184395,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,123,,2949,null,266838,266853,15,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,124,,2949,null,266854,267118,264,0,1,266,266.0,0,0,0.0,1,266,266.0,1,266,266.0,0,0,0.0,1,266,266.0,0,null,231.46490014686893,null,231.46490014686893,1.1074875605113346,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,125,,2949,null,267119,267181,62,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,126,,2949,null,267182,267367,185,0,1,183,183.0,0,0,0.0,1,183,183.0,1,183,183.0,0,0,0.0,1,183,183.0,0,null,990.2630963536913,null,990.2630963536913,4.715538554065197,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,127,,2949,null,267368,267368,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,128,,2949,null,267369,267804,435,0,1,433,433.0,0,0,0.0,1,433,433.0,1,433,433.0,0,0,0.0,1,433,433.0,0,null,1479.2298671944127,null,1479.2298671944127,7.01056809096878,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,129,,2949,null,267805,267805,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,130,,2949,null,267806,268100,294,0,1,300,300.0,0,0,0.0,1,300,300.0,1,300,300.0,0,0,0.0,1,300,300.0,0,null,1475.891594935075,null,1475.891594935075,6.961752806297524,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,131,,2949,null,268101,268148,47,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,132,,2949,null,268149,268524,375,0,1,1249,1249.0,0,0,0.0,1,1249,1249.0,1,1249,1249.0,0,0,0.0,1,1249,1249.0,0,null,985.3730258130674,null,985.3730258130674,4.626164440436936,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,133,世界,2949,null,268525,269395,870,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,134,,2418,null,269396,269427,31,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,135,,2418,null,269428,269553,125,0,0,0,0.0,1,167,167.0,1,167,167.0,0,0,0.0,1,167,167.0,1,167,167.0,0,null,60.03332407921454,null,60.03332407921454,0.28052955177203054,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,136,[Back][Back]全球最,2418,null,269554,272858,3304,0,0,0,0.0,6,2989,498.1666666666667,6,2989,498.1666666666667,0,0,0.0,4,658,164.5,4,658,109.66666666666667,1,null,43.139309220245984+75.64390259630977+70.21395872616783,null,188.9971705427236,0.87095470296186,null,null,null,null,1,2
P10_T2,translating,Osbrasileiros,pt,zh,137,,2902,null,272859,272859,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,138,,2902,null,272860,273110,250,0,0,0,0.0,1,416,416.0,1,416,416.0,0,0,0.0,1,416,416.0,1,416,416.0,0,null,69.2314957226839,null,69.2314957226839,0.31757566845267843,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,139,大的国有,2902,null,273111,278740,5629,0,10,3164,316.4,6,2157,359.5,16,5321,332.5625,10,3164,316.4,4,1882,470.5,14,5046,315.375,2,null,144.9413674559475+932.8236703686287+1264.3357940041087+1291.6230100149191+961.9173561174578+81.6333265278342+82.15229759416349+48.76474136094644,null,4808.1915634440065,21.275183909044276,null,null,null,null,3,0
P10_T2,translating,Osbrasileiros,pt,zh,140,,4743,null,278741,279740,999,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,141,[Back][Back]固有[Back][Back]国有i,4743,null,279741,286807,7066,0,0,0,0.0,12,4746,395.5,12,4746,395.5,0,0,0.0,8,2465,308.125,8,2465,205.41666666666666,0,null,158.67577004697347+157.0286598045083+52.08646657242167+69.42621983083913+96.64884893261792+132.0075755401939,null,665.8735407275544,2.8701445721015277,null,null,null,null,2,4
P10_T2,translating,Osbrasileiros,pt,zh,142,[Back]石油公司[Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Right][Right][Right][Right][Right][Right][Right][Right][Right]十家,3837,null,286808,302686,15878,0,2,233,116.5,49,11765,240.10204081632654,51,11998,235.2549019607843,0,0,0.0,30,5253,175.1,30,5253,103.0,2,null,125.2078272313676+142.68847185389575+127.20062892926276+39.395431207184416+18.35755975068582+9.0+44.0+74.4043009509531+72.11102550927978+109.5627673984187+168.40427548016706+207.93508602446101+161.99382704288456+79.30952023559341+170.42593699317015+156.01602481796542+104.04806581575652+222.27235545609355+307.2930197710322+338.76392960290207+250.56935167733502+253.49161721840034+311.62316987027776+198.36582366930045+79.90619500389191+192.33304448274092,null,3964.67925599302,15.366973860438062,null,null,null,null,2,1
P10_T2,translating,Osbrasileiros,pt,zh,143,,8689,null,302687,302687,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,144,,8689,null,302688,302703,15,0,0,0,0.0,1,441,441.0,1,441,441.0,0,0,0.0,1,441,441.0,1,441,441.0,0,null,289.110705439975,null,289.110705439975,1.1162575499612934,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,145,[Right][Right][Right][Right][Right][Right][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right][Right]之一,8689,null,302704,309753,7049,0,13,2131,163.92307692307693,17,4047,238.05882352941177,30,6178,205.93333333333334,9,1648,183.11111111111111,5,783,156.6,14,2431,81.03333333333333,4,null,366.61969396092184+747.010709427917+1000.9360618940652+727.332798655471+30.4138126514911+84.64632301523794+161.38463371709216+254.34228905158497+367.92526415020757+306.13885738337757+74.63243262818116+72.20110802473879+131.4838393111488+238.27085428142487+647.0069551403601,null,5210.34563329322,19.0158599755227,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,146,,2636,null,309754,309847,93,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,147,,2636,null,309848,309955,107,0,1,117,117.0,0,0,0.0,1,117,117.0,1,117,117.0,0,0,0.0,1,117,117.0,0,null,678.136416954583,null,678.136416954583,2.4659506071075743,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,148,,2636,null,309956,309972,16,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,149,,2636,null,309973,310486,513,0,1,508,508.0,0,0,0.0,1,508,508.0,1,508,508.0,0,0,0.0,1,508,508.0,0,null,298.564900817226,null,298.564900817226,1.0817568870189347,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,150,,2636,null,310487,310487,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,151,,2636,null,310488,310782,294,0,1,308,308.0,0,0,0.0,1,308,308.0,1,308,308.0,0,0,0.0,1,308,308.0,0,null,206.5841233008965,null,206.5841233008965,0.7457910588480018,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,152,,2636,null,310783,310783,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,153,,2636,null,310784,311110,326,0,1,316,316.0,0,0,0.0,1,316,316.0,1,316,316.0,0,0,0.0,1,316,316.0,0,null,331.6579563345345,null,331.6579563345345,1.193014231419189,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,154,,2636,null,311111,311111,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,155,,2636,null,311112,311484,372,0,1,383,383.0,0,0,0.0,1,383,383.0,1,383,383.0,0,0,0.0,1,383,383.0,0,null,451.8074811244276,null,451.8074811244276,1.6193816527757263,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,156,,2636,null,311485,311485,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,157,,2636,null,311486,311578,92,0,1,100,100.0,0,0,0.0,1,100,100.0,1,100,100.0,0,0,0.0,1,100,100.0,0,null,543.869469634029,null,543.869469634029,1.9423909629786749,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,158,,2636,null,311579,311579,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,159,,2636,null,311580,312155,575,0,1,567,567.0,0,0,0.0,1,567,567.0,1,567,567.0,0,0,0.0,1,567,567.0,0,null,651.2488003827723,null,651.2488003827723,2.317611389262535,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,160,,2636,null,312156,312156,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,161,,2636,null,312157,312264,107,0,1,116,116.0,0,0,0.0,1,116,116.0,1,116,116.0,0,0,0.0,1,116,116.0,0,null,790.5162869922416,null,790.5162869922416,2.803249244653339,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,162,,2636,null,312265,312265,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,163,,2636,null,312266,312436,170,0,1,167,167.0,0,0,0.0,1,167,167.0,1,167,167.0,0,0,0.0,1,167,167.0,0,null,891.7129582999229,null,891.7129582999229,3.1509291812718123,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,164,,2636,null,312437,312437,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,165,,2636,null,312438,312857,419,0,1,416,416.0,0,0,0.0,1,416,416.0,1,416,416.0,0,0,0.0,1,416,416.0,0,null,971.8153116719246,null,971.8153116719246,3.421884900253256,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,166,,2636,null,312858,312858,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,167,,2636,null,312859,313154,295,0,1,300,300.0,0,0,0.0,1,300,300.0,1,300,300.0,0,0,0.0,1,300,300.0,0,null,1117.3799711825875,null,1117.3799711825875,3.9206314778336404,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,168,,2636,null,313155,313155,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,169,,2636,null,313156,313746,590,0,1,591,591.0,0,0,0.0,1,591,591.0,1,591,591.0,0,0,0.0,1,591,591.0,0,null,1255.8554853166825,null,1255.8554853166825,4.391103095512876,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,170,,2636,null,313747,314700,953,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,171,。,2636,null,314701,318958,4257,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,172,,5117,null,318959,319396,437,0,0,0,0.0,1,450,450.0,1,450,450.0,0,0,0.0,1,450,450.0,1,450,450.0,0,null,968.2912784901039,null,968.2912784901039,3.373837207282592,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,173,这本杂志,5117,null,319397,319409,12,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,174,,4696,null,319410,319410,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,175,,4696,null,319411,319659,248,0,0,0,0.0,1,249,249.0,1,249,249.0,0,0,0.0,1,249,249.0,1,249,249.0,0,null,486.04526538173377,null,486.04526538173377,1.6876571714643533,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,176,,4696,null,319660,327820,8160,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,177,评选出来,4696,null,327821,327897,76,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,178,,8424,null,327898,328036,138,0,0,0,0.0,1,150,150.0,1,150,150.0,0,0,0.0,1,150,150.0,1,150,150.0,0,null,576.4937120212154,null,576.4937120212154,1.9947879308692575,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,179,,8424,null,328037,328037,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,180,,8424,null,328038,328038,0,0,0,0,0.0,1,333,333.0,1,333,333.0,0,0,0.0,1,333,333.0,1,333,333.0,0,null,672.3763826905284,null,672.3763826905284,2.3185392506569946,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,181,的这十家公司,8424,null,328039,340594,12555,0,6,1057,176.16666666666666,32,6538,204.3125,38,7595,199.8684210526316,6,1057,176.16666666666666,32,6538,204.3125,38,7595,199.8684210526316,2,null,630.8890552228656+465.8207809877099+471.40004242681186+620.6271022119482+740.8495123842629+740.8495123842629+668.1691402631523+619.0129239361647+598.9198610832672+665.6763477847173+791.580697086532+877.1818511574438+939.0234288876928+803.8140332191272+621.0998309450744+728.1572632337056+764.3088381014575+659.3845615420488+590.5869961318147,null,12997.351778990062,42.06262711647269,null,null,null,null,2,0
P10_T2,translating,Osbrasileiros,pt,zh,182,,12464,null,340595,340595,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,183,,12464,null,340596,340703,107,0,0,0,0.0,1,116,116.0,1,116,116.0,0,0,0.0,1,116,116.0,1,116,116.0,0,null,669.7648841197932,null,669.7648841197932,2.1605318842573977,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,184,,12464,null,340704,342951,2247,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
